# Clubs roster — 7 shipped rows preserved verbatim below; 792 generated rows appended
# by Tools/club-gen/generate_clubs.py (C2, 2026-08-19). Column info_ja appended (JA
# description; display wiring is a Claude Code task). Art refs use club_art_batches naming.
id,name,type,rarity,brand,basePower,baseAccuracy,baseLieResistance,baseLoft,maxDurability,baseDistance,ballSpeedMps,launchAngleDeg,spinRateRpm,expectedCarryYd,portraitSprite,portraitFull,controlSprite,startLevel,maxLevel,info,info_ja
club_driver_tifto_mythic,Driver TIFTO,Driver,Mythic,TIFTO,76,38,11,13,106,256,76.3,10.9,2686,281,S_Menu_Driver_TIFTO,Driver-Tifto,S_Controls_Driver_TIFTO,120,159,"TIFTO's elite driver — industrial-grade, over-built, practically immortal.",TIFTOのエリート級のドライバー。工業製品級の頑丈さ、ほぼ不滅。
club_driver_tifto_legendary,Driver TIFTO,Driver,Legendary,TIFTO,88,44,13,15,118,266,78.5,10.9,2740,292,S_Menu_Driver_TIFTO,Driver-Tifto,S_Controls_Driver_TIFTO,160,199,"TIFTO's masterwork driver — industrial-grade, over-built, practically immortal.",TIFTOの傑作級のドライバー。工業製品級の頑丈さ、ほぼ不滅。
club_driver_tifto_supreme,Driver TIFTO,Driver,Supreme,TIFTO,99,49,14,17,120,277,81.1,10.9,2793,304,S_Menu_Driver_TIFTO,Driver-Tifto,S_Controls_Driver_TIFTO,200,239,"TIFTO's flagship driver — industrial-grade, over-built, practically immortal.",TIFTOの最高峰のドライバー。工業製品級の頑丈さ、ほぼ不滅。
club_wood_tifto_common,Wood TIFTO,Wood,Common,TIFTO,37,24,7,9,71,198,65.4,9.2,3436,218,S_Menu_Wood_TIFTO,Wood-Tifto,S_Controls_Wood_TIFTO,10,39,"TIFTO's entry-level fairway wood — industrial-grade, over-built, practically immortal.",TIFTOの入門用ウッド。工業製品級の頑丈さ、ほぼ不滅。
club_wood_tifto_uncommon,Wood TIFTO,Wood,Uncommon,TIFTO,47,30,9,11,83,207,67.3,9.2,3509,227,S_Menu_Wood_TIFTO,Wood-Tifto,S_Controls_Wood_TIFTO,40,79,"TIFTO's step-up fairway wood — industrial-grade, over-built, practically immortal.",TIFTOの上位モデルのウッド。工業製品級の頑丈さ、ほぼ不滅。
club_wood_tifto_rare,Wood TIFTO,Wood,Rare,TIFTO,57,37,11,14,94,217,69.6,9.2,3582,238,S_Menu_Wood_TIFTO,Wood-Tifto,S_Controls_Wood_TIFTO,80,119,"TIFTO's refined fairway wood — industrial-grade, over-built, practically immortal.",TIFTOの洗練されたウッド。工業製品級の頑丈さ、ほぼ不滅。
club_wood_tifto_mythic,Wood TIFTO,Wood,Mythic,TIFTO,68,43,13,16,106,226,71.6,9.2,3655,248,S_Menu_Wood_TIFTO,Wood-Tifto,S_Controls_Wood_TIFTO,120,159,"TIFTO's elite fairway wood — industrial-grade, over-built, practically immortal.",TIFTOのエリート級のウッド。工業製品級の頑丈さ、ほぼ不滅。
club_wood_tifto_legendary,Wood TIFTO,Wood,Legendary,TIFTO,78,49,15,18,118,235,73.7,9.2,3728,258,S_Menu_Wood_TIFTO,Wood-Tifto,S_Controls_Wood_TIFTO,160,199,"TIFTO's masterwork fairway wood — industrial-grade, over-built, practically immortal.",TIFTOの傑作級のウッド。工業製品級の頑丈さ、ほぼ不滅。
club_wood_tifto_supreme,Wood TIFTO,Wood,Supreme,TIFTO,88,56,17,21,120,244,75.8,9.2,3801,268,S_Menu_Wood_TIFTO,Wood-Tifto,S_Controls_Wood_TIFTO,200,239,"TIFTO's flagship fairway wood — industrial-grade, over-built, practically immortal.",TIFTOの最高峰のウッド。工業製品級の頑丈さ、ほぼ不滅。
club_iron_tifto_common,Iron 5 TIFTO,Iron,Common,TIFTO,32,30,12,15,71,138,48.3,16.3,6671,152,S_Menu_Iron_TIFTO,Iron-Tifto,S_Controls_Iron_TIFTO,10,39,"TIFTO's entry-level 5-iron — industrial-grade, over-built, practically immortal.",TIFTOの入門用アイアン。工業製品級の頑丈さ、ほぼ不滅。
club_iron_tifto_uncommon,Iron 5 TIFTO,Iron,Uncommon,TIFTO,41,38,15,19,83,146,50.0,16.3,6813,160,S_Menu_Iron_TIFTO,Iron-Tifto,S_Controls_Iron_TIFTO,40,79,"TIFTO's step-up 5-iron — industrial-grade, over-built, practically immortal.",TIFTOの上位モデルのアイアン。工業製品級の頑丈さ、ほぼ不滅。
club_iron_tifto_rare,Iron 5 TIFTO,Iron,Rare,TIFTO,50,47,19,23,94,154,51.9,16.3,6955,169,S_Menu_Iron_TIFTO,Iron-Tifto,S_Controls_Iron_TIFTO,80,119,"TIFTO's refined 5-iron — industrial-grade, over-built, practically immortal.",TIFTOの洗練されたアイアン。工業製品級の頑丈さ、ほぼ不滅。
club_iron_tifto_mythic,Iron 5 TIFTO,Iron,Mythic,TIFTO,58,55,22,27,106,160,53.3,16.3,7097,176,S_Menu_Iron_TIFTO,Iron-Tifto,S_Controls_Iron_TIFTO,120,159,"TIFTO's elite 5-iron — industrial-grade, over-built, practically immortal.",TIFTOのエリート級のアイアン。工業製品級の頑丈さ、ほぼ不滅。
club_iron_tifto_legendary,Iron 5 TIFTO,Iron,Legendary,TIFTO,67,63,25,31,118,167,55.0,16.3,7239,184,S_Menu_Iron_TIFTO,Iron-Tifto,S_Controls_Iron_TIFTO,160,199,"TIFTO's masterwork 5-iron — industrial-grade, over-built, practically immortal.",TIFTOの傑作級のアイアン。工業製品級の頑丈さ、ほぼ不滅。
club_iron_tifto_supreme,Iron 5 TIFTO,Iron,Supreme,TIFTO,76,72,29,35,120,175,56.7,16.3,7381,192,S_Menu_Iron_TIFTO,Iron-Tifto,S_Controls_Iron_TIFTO,200,239,"TIFTO's flagship 5-iron — industrial-grade, over-built, practically immortal.",TIFTOの最高峰のアイアン。工業製品級の頑丈さ、ほぼ不滅。
club_pwedge_tifto_common,P.Wedge TIFTO,P.Wedge,Common,TIFTO,22,33,26,26,71,112,43.3,22.0,8272,123,S_Menu_Wedge_TIFTO,Wedge-Tifto,S_Controls_Wedge_TIFTO,10,39,"TIFTO's entry-level pitching wedge — industrial-grade, over-built, practically immortal.",TIFTOの入門用ピッチングウェッジ。工業製品級の頑丈さ、ほぼ不滅。
club_pwedge_tifto_uncommon,P.Wedge TIFTO,P.Wedge,Uncommon,TIFTO,28,42,34,34,83,118,44.7,22.0,8448,130,S_Menu_Wedge_TIFTO,Wedge-Tifto,S_Controls_Wedge_TIFTO,40,79,"TIFTO's step-up pitching wedge — industrial-grade, over-built, practically immortal.",TIFTOの上位モデルのピッチングウェッジ。工業製品級の頑丈さ、ほぼ不滅。
club_pwedge_tifto_rare,P.Wedge TIFTO,P.Wedge,Rare,TIFTO,34,51,41,41,94,125,46.2,22.0,8624,137,S_Menu_Wedge_TIFTO,Wedge-Tifto,S_Controls_Wedge_TIFTO,80,119,"TIFTO's refined pitching wedge — industrial-grade, over-built, practically immortal.",TIFTOの洗練されたピッチングウェッジ。工業製品級の頑丈さ、ほぼ不滅。
club_pwedge_tifto_mythic,P.Wedge TIFTO,P.Wedge,Mythic,TIFTO,40,60,48,48,106,130,47.5,22.0,8800,143,S_Menu_Wedge_TIFTO,Wedge-Tifto,S_Controls_Wedge_TIFTO,120,159,"TIFTO's elite pitching wedge — industrial-grade, over-built, practically immortal.",TIFTOのエリート級のピッチングウェッジ。工業製品級の頑丈さ、ほぼ不滅。
club_pwedge_tifto_legendary,P.Wedge TIFTO,P.Wedge,Legendary,TIFTO,47,69,55,55,118,136,48.7,22.0,8976,149,S_Menu_Wedge_TIFTO,Wedge-Tifto,S_Controls_Wedge_TIFTO,160,199,"TIFTO's masterwork pitching wedge — industrial-grade, over-built, practically immortal.",TIFTOの傑作級のピッチングウェッジ。工業製品級の頑丈さ、ほぼ不滅。
club_pwedge_tifto_supreme,P.Wedge TIFTO,P.Wedge,Supreme,TIFTO,53,78,62,62,120,141,50.0,22.0,9152,155,S_Menu_Wedge_TIFTO,Wedge-Tifto,S_Controls_Wedge_TIFTO,200,239,"TIFTO's flagship pitching wedge — industrial-grade, over-built, practically immortal.",TIFTOの最高峰のピッチングウェッジ。工業製品級の頑丈さ、ほぼ不滅。
club_awedge_tifto_common,A.Wedge TIFTO,A.Wedge,Common,TIFTO,16,30,33,32,71,100,40.6,24.0,8742,110,S_Menu_Wedge_TIFTO,Wedge-Tifto,S_Controls_Wedge_TIFTO,10,39,"TIFTO's entry-level approach wedge — industrial-grade, over-built, practically immortal.",TIFTOの入門用アプローチウェッジ。工業製品級の頑丈さ、ほぼ不滅。
club_awedge_tifto_uncommon,A.Wedge TIFTO,A.Wedge,Uncommon,TIFTO,21,38,42,41,83,106,41.8,24.0,8928,116,S_Menu_Wedge_TIFTO,Wedge-Tifto,S_Controls_Wedge_TIFTO,40,79,"TIFTO's step-up approach wedge — industrial-grade, over-built, practically immortal.",TIFTOの上位モデルのアプローチウェッジ。工業製品級の頑丈さ、ほぼ不滅。
club_awedge_tifto_rare,A.Wedge TIFTO,A.Wedge,Rare,TIFTO,25,47,51,49,94,111,43.1,24.0,9114,122,S_Menu_Wedge_TIFTO,Wedge-Tifto,S_Controls_Wedge_TIFTO,80,119,"TIFTO's refined approach wedge — industrial-grade, over-built, practically immortal.",TIFTOの洗練されたアプローチウェッジ。工業製品級の頑丈さ、ほぼ不滅。
club_awedge_tifto_mythic,A.Wedge TIFTO,A.Wedge,Mythic,TIFTO,30,55,60,58,106,116,44.1,24.0,9300,127,S_Menu_Wedge_TIFTO,Wedge-Tifto,S_Controls_Wedge_TIFTO,120,159,"TIFTO's elite approach wedge — industrial-grade, over-built, practically immortal.",TIFTOのエリート級のアプローチウェッジ。工業製品級の頑丈さ、ほぼ不滅。
club_awedge_tifto_legendary,A.Wedge TIFTO,A.Wedge,Legendary,TIFTO,34,63,69,67,118,121,45.4,24.0,9486,133,S_Menu_Wedge_TIFTO,Wedge-Tifto,S_Controls_Wedge_TIFTO,160,199,"TIFTO's masterwork approach wedge — industrial-grade, over-built, practically immortal.",TIFTOの傑作級のアプローチウェッジ。工業製品級の頑丈さ、ほぼ不滅。
club_awedge_tifto_supreme,A.Wedge TIFTO,A.Wedge,Supreme,TIFTO,39,72,78,75,120,126,46.6,24.0,9672,139,S_Menu_Wedge_TIFTO,Wedge-Tifto,S_Controls_Wedge_TIFTO,200,239,"TIFTO's flagship approach wedge — industrial-grade, over-built, practically immortal.",TIFTOの最高峰のアプローチウェッジ。工業製品級の頑丈さ、ほぼ不滅。
club_swedge_tifto_common,S.Wedge TIFTO,S.Wedge,Common,TIFTO,13,26,38,36,71,87,37.6,26.5,9212,96,S_Menu_Wedge_TIFTO,Wedge-Tifto,S_Controls_Wedge_TIFTO,10,39,"TIFTO's entry-level sand wedge — industrial-grade, over-built, practically immortal.",TIFTOの入門用サンドウェッジ。工業製品級の頑丈さ、ほぼ不滅。
club_swedge_tifto_uncommon,S.Wedge TIFTO,S.Wedge,Uncommon,TIFTO,17,34,49,46,83,93,38.9,26.5,9408,102,S_Menu_Wedge_TIFTO,Wedge-Tifto,S_Controls_Wedge_TIFTO,40,79,"TIFTO's step-up sand wedge — industrial-grade, over-built, practically immortal.",TIFTOの上位モデルのサンドウェッジ。工業製品級の頑丈さ、ほぼ不滅。
club_swedge_tifto_rare,S.Wedge TIFTO,S.Wedge,Rare,TIFTO,21,41,60,56,94,98,40.2,26.5,9604,108,S_Menu_Wedge_TIFTO,Wedge-Tifto,S_Controls_Wedge_TIFTO,80,119,"TIFTO's refined sand wedge — industrial-grade, over-built, practically immortal.",TIFTOの洗練されたサンドウェッジ。工業製品級の頑丈さ、ほぼ不滅。
club_swedge_tifto_mythic,S.Wedge TIFTO,S.Wedge,Mythic,TIFTO,24,48,70,66,106,104,41.4,26.5,9800,114,S_Menu_Wedge_TIFTO,Wedge-Tifto,S_Controls_Wedge_TIFTO,120,159,"TIFTO's elite sand wedge — industrial-grade, over-built, practically immortal.",TIFTOのエリート級のサンドウェッジ。工業製品級の頑丈さ、ほぼ不滅。
club_swedge_tifto_legendary,S.Wedge TIFTO,S.Wedge,Legendary,TIFTO,28,55,80,76,118,109,42.7,26.5,9996,120,S_Menu_Wedge_TIFTO,Wedge-Tifto,S_Controls_Wedge_TIFTO,160,199,"TIFTO's masterwork sand wedge — industrial-grade, over-built, practically immortal.",TIFTOの傑作級のサンドウェッジ。工業製品級の頑丈さ、ほぼ不滅。
club_swedge_tifto_supreme,S.Wedge TIFTO,S.Wedge,Supreme,TIFTO,32,62,91,86,120,114,43.7,26.5,10192,125,S_Menu_Wedge_TIFTO,Wedge-Tifto,S_Controls_Wedge_TIFTO,200,239,"TIFTO's flagship sand wedge — industrial-grade, over-built, practically immortal.",TIFTOの最高峰のサンドウェッジ。工業製品級の頑丈さ、ほぼ不滅。
club_putter_tifto_common,Putter TIFTO,Putter,Common,TIFTO,16,44,18,3,71,30,5.0,5.0,0,30,S_Menu_Putter_TIFTO,Putter-Tifto,S_Controls_Putter_TIFTO,10,39,"TIFTO's entry-level putter — industrial-grade, over-built, practically immortal.",TIFTOの入門用パター。工業製品級の頑丈さ、ほぼ不滅。
club_putter_tifto_uncommon,Putter TIFTO,Putter,Uncommon,TIFTO,20,56,22,4,83,30,5.0,5.0,0,30,S_Menu_Putter_TIFTO,Putter-Tifto,S_Controls_Putter_TIFTO,40,79,"TIFTO's step-up putter — industrial-grade, over-built, practically immortal.",TIFTOの上位モデルのパター。工業製品級の頑丈さ、ほぼ不滅。
club_putter_tifto_rare,Putter TIFTO,Putter,Rare,TIFTO,24,68,27,4,94,30,5.0,5.0,0,30,S_Menu_Putter_TIFTO,Putter-Tifto,S_Controls_Putter_TIFTO,80,119,"TIFTO's refined putter — industrial-grade, over-built, practically immortal.",TIFTOの洗練されたパター。工業製品級の頑丈さ、ほぼ不滅。
club_putter_tifto_mythic,Putter TIFTO,Putter,Mythic,TIFTO,29,80,32,5,106,30,5.0,5.0,0,30,S_Menu_Putter_TIFTO,Putter-Tifto,S_Controls_Putter_TIFTO,120,159,"TIFTO's elite putter — industrial-grade, over-built, practically immortal.",TIFTOのエリート級のパター。工業製品級の頑丈さ、ほぼ不滅。
club_putter_tifto_legendary,Putter TIFTO,Putter,Legendary,TIFTO,33,92,37,6,118,30,5.0,5.0,0,30,S_Menu_Putter_TIFTO,Putter-Tifto,S_Controls_Putter_TIFTO,160,199,"TIFTO's masterwork putter — industrial-grade, over-built, practically immortal.",TIFTOの傑作級のパター。工業製品級の頑丈さ、ほぼ不滅。
club_putter_tifto_supreme,Putter TIFTO,Putter,Supreme,TIFTO,37,104,42,6,120,30,5.0,5.0,0,30,S_Menu_Putter_TIFTO,Putter-Tifto,S_Controls_Putter_TIFTO,200,239,"TIFTO's flagship putter — industrial-grade, over-built, practically immortal.",TIFTOの最高峰のパター。工業製品級の頑丈さ、ほぼ不滅。
club_driver_vboot_common,Driver VBOOOT,Driver,Common,VBOOOT,55,17,6,8,54,246,74.0,10.9,2525,270,S_Menu_Driver_VBOOOT,Driver-Vbooot,S_Controls_Driver_VBOOOT,10,39,"VBOOOT's entry-level driver is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTの入門用ドライバー。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_driver_vboot_uncommon,Driver VBOOOT,Driver,Uncommon,VBOOOT,70,22,8,10,63,258,76.7,10.9,2579,283,S_Menu_Driver_VBOOOT,Driver-Vbooot,S_Controls_Driver_VBOOOT,40,79,"VBOOOT's step-up driver is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTの上位モデルのドライバー。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_driver_vboot_rare,Driver VBOOOT,Driver,Rare,VBOOOT,85,26,9,12,72,270,79.6,10.9,2632,297,S_Menu_Driver_VBOOOT,Driver-Vbooot,S_Controls_Driver_VBOOOT,80,119,"VBOOOT's refined driver is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTの洗練されたドライバー。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_driver_vboot_mythic,Driver VBOOOT,Driver,Mythic,VBOOOT,100,31,11,14,81,282,82.3,10.9,2686,310,S_Menu_Driver_VBOOOT,Driver-Vbooot,S_Controls_Driver_VBOOOT,120,159,"VBOOOT's elite driver is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTのエリート級のドライバー。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_driver_vboot_legendary,Driver VBOOOT,Driver,Legendary,VBOOOT,115,36,13,16,90,293,84.8,10.9,2740,322,S_Menu_Driver_VBOOOT,Driver-Vbooot,S_Controls_Driver_VBOOOT,160,199,"VBOOOT's masterwork driver is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTの傑作級のドライバー。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_driver_vboot_supreme,Driver VBOOOT,Driver,Supreme,VBOOOT,120,41,14,19,108,305,87.5,10.9,2793,335,S_Menu_Driver_VBOOOT,Driver-Vbooot,S_Controls_Driver_VBOOOT,200,239,"VBOOOT's flagship driver is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTの最高峰のドライバー。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_wood_vboot_common,Wood VBOOOT,Wood,Common,VBOOOT,49,19,7,10,54,218,70.0,9.2,3436,240,S_Menu_Wood_VBOOOT,Wood-Vbooot,S_Controls_Wood_VBOOOT,10,39,"VBOOOT's entry-level fairway wood is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTの入門用ウッド。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_wood_vboot_uncommon,Wood VBOOOT,Wood,Uncommon,VBOOOT,62,25,9,12,63,228,72.3,9.2,3509,251,S_Menu_Wood_VBOOOT,Wood-Vbooot,S_Controls_Wood_VBOOOT,40,79,"VBOOOT's step-up fairway wood is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTの上位モデルのウッド。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_wood_vboot_rare,Wood VBOOOT,Wood,Rare,VBOOOT,75,30,11,15,72,238,74.6,9.2,3582,262,S_Menu_Wood_VBOOOT,Wood-Vbooot,S_Controls_Wood_VBOOOT,80,119,"VBOOOT's refined fairway wood is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTの洗練されたウッド。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_wood_vboot_mythic,Wood VBOOOT,Wood,Mythic,VBOOOT,88,35,13,18,81,248,76.9,9.2,3655,273,S_Menu_Wood_VBOOOT,Wood-Vbooot,S_Controls_Wood_VBOOOT,120,159,"VBOOOT's elite fairway wood is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTのエリート級のウッド。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_wood_vboot_legendary,Wood VBOOOT,Wood,Legendary,VBOOOT,102,41,15,20,90,258,79.2,9.2,3728,284,S_Menu_Wood_VBOOOT,Wood-Vbooot,S_Controls_Wood_VBOOOT,160,199,"VBOOOT's masterwork fairway wood is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTの傑作級のウッド。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_wood_vboot_supreme,Wood VBOOOT,Wood,Supreme,VBOOOT,115,46,17,23,108,268,81.5,9.2,3801,295,S_Menu_Wood_VBOOOT,Wood-Vbooot,S_Controls_Wood_VBOOOT,200,239,"VBOOOT's flagship fairway wood is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTの最高峰のウッド。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_iron_vboot_common,Iron 4 VBOOOT,Iron,Common,VBOOOT,42,25,12,16,54,152,51.5,16.3,6671,167,S_Menu_Iron_VBOOOT,Iron-Vbooot,S_Controls_Iron_VBOOOT,10,39,"VBOOOT's entry-level 4-iron is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTの入門用アイアン。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_iron_vboot_uncommon,Iron 4 VBOOOT,Iron,Uncommon,VBOOOT,54,32,15,21,63,160,53.3,16.3,6813,176,S_Menu_Iron_VBOOOT,Iron-Vbooot,S_Controls_Iron_VBOOOT,40,79,"VBOOOT's step-up 4-iron is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTの上位モデルのアイアン。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_iron_vboot_rare,Iron 4 VBOOOT,Iron,Rare,VBOOOT,65,38,19,25,72,169,55.4,16.3,6955,186,S_Menu_Iron_VBOOOT,Iron-Vbooot,S_Controls_Iron_VBOOOT,80,119,"VBOOOT's refined 4-iron is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTの洗練されたアイアン。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_iron_vboot_mythic,Iron 4 VBOOOT,Iron,Mythic,VBOOOT,77,45,22,30,81,177,57.1,16.3,7097,194,S_Menu_Iron_VBOOOT,Iron-Vbooot,S_Controls_Iron_VBOOOT,120,159,"VBOOOT's elite 4-iron is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTのエリート級のアイアン。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_iron_vboot_legendary,Iron 4 VBOOOT,Iron,Legendary,VBOOOT,88,52,25,34,90,185,59.0,16.3,7239,203,S_Menu_Iron_VBOOOT,Iron-Vbooot,S_Controls_Iron_VBOOOT,160,199,"VBOOOT's masterwork 4-iron is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTの傑作級のアイアン。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_iron_vboot_supreme,Iron 4 VBOOOT,Iron,Supreme,VBOOOT,100,59,29,39,108,193,60.9,16.3,7381,212,S_Menu_Iron_VBOOOT,Iron-Vbooot,S_Controls_Iron_VBOOOT,200,239,"VBOOOT's flagship 4-iron is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTの最高峰のアイアン。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_pwedge_vboot_common,P.Wedge VBOOOT,P.Wedge,Common,VBOOOT,29,27,26,29,54,124,46.0,22.0,8272,136,S_Menu_Wedge_VBOOOT,Wedge-Vbooot,S_Controls_Wedge_VBOOOT,10,39,"VBOOOT's entry-level pitching wedge is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTの入門用ピッチングウェッジ。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_pwedge_vboot_uncommon,P.Wedge VBOOOT,P.Wedge,Uncommon,VBOOOT,37,34,34,37,63,131,47.7,22.0,8448,144,S_Menu_Wedge_VBOOOT,Wedge-Vbooot,S_Controls_Wedge_VBOOOT,40,79,"VBOOOT's step-up pitching wedge is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTの上位モデルのピッチングウェッジ。派手で、常識外れで、噂のように飛ぶ。返品不可。
club_pwedge_vboot_rare,P.Wedge VBOOOT,P.Wedge,Rare,VBOOOT,45,42,41,45,72,137,49.1,22.0,8624,151,S_Menu_Wedge_VBOOOT,Wedge-Vbooot,S_Controls_Wedge_VBOOOT,80,119,"VBOOOT's refined pitching wedge is loud, unhinged, and hits like a rumor. No refunds.",VBOOOTの洗練されたピッチングウェッジ。派手で、常識外れで、噂のように飛ぶ。返品不可。
